"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186"
"69",51978,52660,52562,38982,52770,52190,52876,52876,39190,52342,52230,52714,39466,39462,52714,39258,39466,52604,71012,73130,73568,1184,1020,77396,76928,38676,71168,77614,39410,38932,71220,1448,38984,39140,73250,71266,38404,71322,72450,79422,78888,70948,38566,39092,77176,38864,79260,1062,73088,77134,39356,77234,79218,39254,79426,73198,78840,39042,1500,1020,1402,869,1069,972,492,1131,1444,492,0,900,900,1449,1286,1613,1290,1228,1284,1338,602,1554,1118,536,744,1392,1235,956,45972,76874,77176,78682,78848,76756,46444,47424,79256,77290,77134,76654,79422,1058,7298,78896,79536,79426,77232,79150,76708,77504,45862,46232,47644,45822,46176,46172,47216,76764,79108,79316,79218,77506,77448,77338,77130,46720,46664,46404,76866,79532,77282,79260,46406,46034,46504,7358,918,594,1338,1444,7196,7354,1282,77448,78526,77342,79006,79162,47586,78848,77134,77296,79374,47492,46290,46234,46078,7000,1338,7410,910,1184,7298,7256,6772,7146,698,1444,1402,1182,79202,77296,78950,1402,1020,7040,7094,79214,1286,1500,1230,46720,79426,79206,79374,77562,47590,47644
"70",52768,52512,52562,39092,51870,52450,52306,52196,38620,51862,52128,52566,39208,39414,51814,38936,39318,52034,71270,73350,72888,1184,540,76808,77078,39466,71168,76934,38822,39042,71118,1190,38992,38882,73038,70586,39084,71064,73130,78852,78848,70956,39356,38880,76716,38184,78580,382,72766,76874,38676,76646,78896,39262,79058,73096,79052,38940,930,918,1080,1184,952,1230,1172,926,874,1392,900,0,752,1136,1028,1190,1188,658,769,548,1502,874,548,858,642,602,812,276,45972,77134,76276,78722,79202,77188,46396,46744,79208,77228,77032,77134,78742,1230,7360,79264,78948,79168,77084,79260,77188,76824,45862,46232,47496,45862,45712,45712,46956,77228,78998,79316,78896,77248,76764,77400,76808,46150,45984,46082,76858,78742,77038,79260,46084,46498,45824,6990,1130,854,1190,764,7354,7416,1282,76984,79316,76974,79108,79272,47648,79218,76914,77084,79532,47272,45922,45976,45968,7464,1448,6730,1130,752,7030,6934,7140,6934,1176,654,970,1190,79374,77084,78942,1190,808,7040,6992,78892,808,710,862,46150,79058,78746,78786,76974,47480,47644
"71",52658,51980,52822,39462,52622,52878,52184,52404,38822,52614,52070,51814,38948,39310,52566,39318,38566,52236,71704,72974,72876,1236,1292,76716,77616,39356,71220,76922,38730,38984,70956,768,38720,38240,72986,70898,39304,70422,73350,78950,78940,71008,39466,38932,76808,38716,78892,914,73148,77186,39208,76878,79278,38932,78688,73038,79324,38882,970,860,1138,1392,964,1664,1392,1238,972,1172,900,752,0,604,930,930,806,860,916,756,1282,1024,860,800,480,1244,714,588,46452,77562,77028,79370,79324,77240,46512,47276,79324,77350,76974,77342,79112,1126,7366,79588,78856,78688,76714,79214,77176,76812,46342,46296,46906,46510,46244,46024,47488,77240,79588,79380,79278,76768,77516,77186,77028,46410,46354,46464,77350,79060,77130,79104,46304,46510,46194,6678,1402,1282,438,914,7256,7422,1346,77516,79426,76662,79490,79422,47434,79536,77406,76812,79214,47764,45610,45554,46558,7476,1402,7100,1390,1244,7366,7154,7464,6882,1390,1134,1138,860,79050,77194,79434,1080,1080,7520,7154,78950,930,1190,654,46248,78526,79058,79018,77044,47654,47708
"72",52608,51763,52716,39247,52240,52498,51968,51968,38882,52342,52130,51764,38787,39038,52184,38936,38404,52296,71212,73034,72770,1076,1020,76336,77236,39250,71060,76816,38350,38768,70741,332,38503,38244,72604,70848,38924,70426,73355,78845,78944,70793,39195,38772,76868,38556,78952,754,72822,76970,38716,76608,78842,38772,78416,72932,78944,38776,864,864,646,1122,1236,1284,1288,744,813,1012,1449,1136,604,0,769,604,758,864,642,1028,1232,974,698,1348,1029,920,820,1136,46070,77070,76868,79210,78942,77025,46076,47116,79164,76858,76978,77235,78842,1131,7151,79206,78420,78692,76607,78944,77236,76760,46235,45860,46746,46128,46028,46029,47108,77133,79152,78944,78896,76718,77080,76970,76868,45974,46084,46194,77190,78790,77080,79054,45812,46130,45922,6296,1241,1287,386,974,6820,7095,1076,77134,79154,76335,79054,79262,47382,79100,77080,76816,79052,47328,45174,45174,46288,6984,1075,6993,1119,974,7206,6884,7469,6722,1283,974,756,644,79054,76978,79164,808,973,7248,6774,78790,548,808,494,45866,78310,78731,78526,76608,47272,47438
"73",52170,51650,52332,38974,51968,52280,51908,51908,38664,52290,51912,51760,38180,38986,51912,38554,38456,51858,71050,72816,72710,968,968,76662,77128,38866,70952,76756,38676,38604,70682,492,38390,38294,72656,70630,38816,70476,72862,78566,78890,70630,38866,38774,76650,38558,78734,756,72548,76916,38664,76390,78568,38826,78636,72328,78836,38172,642,590,918,1071,1185,1066,1014,969,698,1180,1286,1028,930,769,0,439,754,590,702,1136,904,808,868,1074,970,646,493,972,45798,77018,76760,79102,78670,76862,46132,46898,78836,76916,76594,76908,78676,858,6768,79044,78580,78360,76552,78836,77018,76812,45908,45916,46910,45746,45644,45866,47220,76696,79098,78890,78514,76332,76916,76806,76922,45972,45918,45756,76862,78786,76752,78836,45812,46132,45812,6568,582,1014,548,918,6876,6658,858,76642,79102,76552,78890,78934,47000,78936,76806,76756,78670,47054,45444,45500,46070,6712,748,6828,1010,646,6988,6718,6976,6828,956,698,698,862,78890,76646,78726,808,646,7196,6666,78786,386,808,496,45918,78580,78514,78474,76496,47110,46890
"74",52444,51927,52606,39413,52242,52554,52020,52020,38938,52564,52186,51872,38295,39260,52186,38828,38568,52132,71324,73090,72822,1242,1242,76774,77402,39140,71226,76868,38788,38878,70959,604,38667,38406,72768,70904,39090,70588,73301,78843,79164,71069,39305,39048,76924,38832,79008,1030,72822,77190,38938,76664,78842,38776,78586,72602,79110,38446,592,864,1030,956,1070,1340,1176,966,863,1342,1613,1190,930,604,439,0,754,864,864,1024,1178,758,918,1236,1135,808,378,1134,46072,77292,77034,79376,78944,77301,46406,47172,79110,77190,76868,77347,78626,1297,7207,79318,78692,78310,76667,79110,77292,76924,46347,46190,46860,46020,45918,46305,47494,77135,79372,79164,78788,76282,77190,77080,76872,45922,45868,46030,77136,78898,77026,79110,45762,46406,45762,6680,1021,1453,660,868,7150,7097,1132,76916,79376,76829,79164,79208,47274,79210,77080,76868,78944,47328,45556,45612,46344,6986,1187,6943,1449,920,7262,6668,7415,6940,1395,648,810,812,79164,76596,79000,758,1085,7470,6940,78898,660,758,770,46030,78692,78953,78748,76446,47384,47164
"75",52176,52024,52554,39084,52406,52494,51638,51858,38716,52618,51704,51858,38772,39192,52350,38732,38610,51910,71060,73024,72660,650,1296,76760,77342,38984,70634,76706,38774,38398,70260,702,38244,38394,72510,70792,38822,70576,72978,78624,79054,70532,38984,38456,76702,38830,78786,1028,72782,76970,38882,77032,78582,38346,78732,72342,78738,38186,754,494,552,1228,1440,1020,1130,1242,536,910,1290,1188,806,758,754,754,0,754,920,972,910,808,974,866,546,808,970,1024,46184,77288,77032,79426,79368,76764,46614,47170,79316,77394,76498,77288,78896,1338,7138,79274,78790,78622,76978,79374,77122,76596,46184,46346,46950,46236,46028,46138,47382,77284,79320,79320,78692,76592,77190,77068,76772,46084,46138,45878,76874,78844,76914,79154,45608,46554,45978,6942,816,1338,592,808,7410,7084,1396,77080,79274,76706,78904,78824,47316,79262,77040,76336,79148,47068,45654,45598,46400,7190,1122,6994,1232,768,7468,6678,7040,6516,1076,808,552,494,79262,76608,78848,384,714,7472,6568,78474,1084,1084,698,46032,78570,78732,78952,76868,47704,47428
"76",52222,52240,52124,38766,51928,52234,51648,51868,38074,51920,51582,52130,38770,39032,51872,38774,38826,51488,71108,72914,72450,858,598,76922,77082,38808,70842,76496,38936,38384,70792,972,38720,38224,72766,70260,38868,70406,73024,78526,78300,70740,38918,38554,76280,38188,78254,386,72658,76436,38404,76760,78678,38826,78676,72438,79056,38282,272,260,1028,1080,1390,1124,956,654,548,1012,1228,658,860,864,590,864,754,0,332,986,1066,548,388,744,860,606,918,382,45920,76862,76390,78836,79040,76972,46288,46528,78992,77176,76374,76862,78526,1014,7034,79212,78950,78510,76812,79154,76752,76442,45700,46124,47060,45920,45384,45496,46960,77066,78890,79208,78734,76702,76766,76742,76812,45932,45988,46086,76972,78746,76602,78934,45922,46502,45552,6938,912,748,698,438,7136,7034,1286,76712,79154,76812,79000,78726,47046,79000,76916,76646,78930,47274,45814,45870,45972,7192,1066,6568,802,866,7144,6828,7034,6938,794,548,1028,642,78826,76756,79056,808,646,6988,6886,78896,756,658,536,45988,78620,78474,78844,76976,47428,47428
"77",52278,52020,52126,38932,51763,52290,51870,51980,38350,51975,51858,51966,38882,39032,51707,38719,38606,51764,71163,72970,72452,914,653,76923,77028,38920,70898,76498,38937,38606,70958,864,38500,38556,72656,70206,38924,70738,73190,78582,78412,70686,39140,38610,76336,38189,78420,387,72550,76548,38404,76651,78845,38772,78676,72550,78947,38394,384,592,918,804,1444,1235,1178,322,770,902,1284,769,916,642,702,864,920,332,0,820,902,494,276,1076,1136,608,918,604,45645,76862,76501,78947,78985,76918,46235,46694,79158,77066,76706,76862,78472,1070,7200,78937,79007,78842,76812,78880,76808,76552,45810,46071,47006,45755,45606,45552,46851,77176,78892,79155,78679,76758,76823,76964,76868,45824,45769,45922,77083,78582,76438,78880,45977,46393,45662,6663,914,914,698,604,7028,7144,1067,76602,79044,76812,79002,78892,47266,78892,76863,76868,78930,47331,45761,45706,45808,7192,1176,6678,804,757,7255,6829,7200,6939,1014,769,863,644,78938,76978,78947,808,756,6933,6722,78952,536,438,592,45658,78732,78364,78789,77033,47208,47374
"78",52656,52296,52450,39420,51978,52448,52090,51980,38948,52410,52456,52240,39154,39412,51922,39044,38992,52252,71488,73568,72452,1182,1088,76922,77076,39574,71166,76498,38936,39260,70902,974,38776,38886,72822,70694,39302,71068,73458,78526,79176,71064,39684,39098,76934,38732,78688,930,72874,77092,38894,76974,79114,39208,79114,73094,79380,38938,876,1246,754,1180,1168,1448,1500,1032,658,1610,1338,548,756,1028,1136,1024,972,986,820,0,1500,600,764,1186,756,710,808,604,46190,77352,76824,79270,79530,77296,46834,47072,79316,77446,77140,77462,78688,1448,7468,79372,78842,79224,77140,79368,77406,76718,46080,46670,47332,46080,45820,46150,47394,77556,79216,79534,79004,77084,76982,77618,76974,46096,46040,46080,77296,78306,77036,79368,46140,46716,45770,6994,1238,1292,1084,710,7572,7634,1390,76982,79424,76978,79106,79380,47866,79326,77242,76978,79420,47600,45816,45650,46076,7572,1556,6786,1458,860,7358,7100,7468,7048,1614,930,864,1246,79482,77140,79160,1136,1026,7368,7100,78786,916,656,1080,45824,78952,78964,79004,77140,47588,47642
"79",51486,52278,52070,38930,52498,52028,52384,52604,39028,52400,52068,52112,39084,39080,52442,38986,38864,52222,70850,72748,73076,802,1078,77344,76766,38294,70786,77122,39358,38660,71058,1176,38602,38978,73088,70884,38352,71160,72288,79150,78726,70786,38514,38820,76794,38922,78988,1120,72926,76862,39304,77072,79056,38762,79154,72596,78568,38440,1118,858,1240,434,1286,810,662,804,1394,332,602,1502,1282,1232,904,1178,910,1066,902,1500,0,1062,1178,918,1346,1232,1232,1338,45590,76822,77234,78740,78686,76594,46392,47482,79204,77238,76862,76492,79260,1006,7136,78624,79374,79044,77180,78988,76326,77122,45810,46180,47262,45440,46124,46230,47164,76602,79056,79154,78946,76904,77286,77066,77188,46448,46282,46022,76704,79260,76680,78878,46244,45872,46452,7196,536,652,956,1172,7144,7082,1010,77066,78474,77290,78844,78670,47204,78576,76972,76914,78882,47220,46128,46072,45916,6728,1176,7358,858,912,7246,7094,6610,6984,756,1282,1020,910,78930,77134,78568,910,968,6988,6822,79052,1124,1338,958,46338,79154,78934,79212,77290,47428,47262
"80",52218,52130,52012,39092,51760,52340,51814,52034,38510,52192,52018,51964,38664,38974,51704,38826,38716,51814,71270,73130,72176,744,870,76866,76968,39136,70728,76222,38880,38822,70736,1028,38610,38610,72876,70256,39194,70792,73130,78360,78738,70736,39356,38660,76496,38514,78250,712,72766,76654,38786,76756,78896,38608,78514,72656,79162,38500,276,808,808,1076,1496,1230,1504,816,604,1284,1554,874,1024,974,808,758,808,548,494,600,1062,0,770,1292,1134,714,1136,710,45972,77244,76606,79052,79312,76968,46616,46964,79208,77338,76702,77134,78418,1120,7140,79154,78786,78624,76650,79260,76968,76442,45752,46452,46732,45862,45712,45822,47176,77228,79108,79316,78786,76484,76764,77180,76704,45826,45660,45972,77078,78360,76598,78930,45760,46498,45500,6938,910,964,808,110,7464,7306,1172,76874,79316,76812,78998,78942,47428,79218,77024,76702,78982,47382,45760,45704,45968,7464,1228,6296,1130,642,7140,6720,7140,6992,1286,550,808,646,79044,76870,78942,536,698,7150,6992,78840,808,386,642,45878,78676,78636,78786,76760,47480,47534
"81",52554,52186,52402,38988,51874,52236,52036,51926,38406,51866,51914,52242,39048,39198,51818,38830,38882,51820,71164,73026,72728,1080,544,76924,76974,39196,71064,76774,38938,38772,71014,810,38666,38612,72712,70482,38870,70794,73136,78748,78468,70742,39196,38776,76392,38080,78476,278,72606,76714,38350,76762,78846,38938,78842,72826,78948,38670,660,648,864,858,1278,1236,902,488,714,956,1118,548,860,698,868,918,974,388,276,764,1178,770,0,1020,970,442,972,548,45756,76808,76392,78838,79096,76974,46236,46530,78994,77012,76762,76808,78528,1016,7256,79048,79008,78898,76758,78936,76864,76608,45756,46072,47172,45866,45442,45498,46852,77122,78838,79156,78790,77034,76824,77130,76704,45770,45880,45978,76974,78638,76714,79156,45978,46394,45498,6774,1080,860,754,660,6974,7200,1178,76658,78880,76868,78948,79058,47322,78838,76974,76924,79206,47332,45762,45652,45864,7138,1232,6624,860,868,7146,6940,7146,6830,960,660,974,810,78994,76814,79058,974,702,6824,6668,78788,592,494,758,45714,78898,78420,78790,77034,47264,47430
"82",52074,52724,52552,39194,52672,52506,52392,52612,38818,52660,51806,52614,39254,39352,52616,38998,39310,52232,71012,73134,73194,870,1338,77406,77354,38660,70854,77240,39420,38396,71016,1456,38944,38708,72990,71004,38720,70890,72876,79270,79040,70964,38770,38778,77024,38932,78998,1130,72882,77176,39148,77244,78902,39050,79160,72662,78856,38506,1016,484,1252,1240,1122,1028,696,1394,1180,752,536,858,800,1348,1074,1236,866,744,1076,1186,918,1292,1020,0,540,1238,858,582,46348,77134,77134,79108,79108,76772,46608,47272,79312,77452,76598,77134,79270,1334,7354,79116,79434,78994,77296,79374,77024,77186,46128,46344,47544,46192,46120,46240,47700,77134,79318,79428,78958,77186,77502,77062,77036,46676,46732,46310,76772,79490,77338,79154,46146,46570,46296,7422,712,1020,1182,1182,7412,7354,1506,77448,79006,77296,78800,79154,47366,79272,76928,76870,79206,47286,46298,46354,46400,7260,1286,7312,1230,1090,7464,7052,6938,7162,698,1292,1252,866,79146,76980,78856,1032,870,7416,7110,79120,1240,1402,1020,46732,79104,79218,79328,77460,47648,47648
"83",52502,52240,52880,39190,52512,52710,52184,52184,38822,52504,51810,52294,38988,39628,52456,38838,39046,52236,71276,73350,72986,1086,1182,76866,77558,39200,71070,77032,38880,38724,70476,1028,38460,38500,72506,71008,38928,70682,73084,78730,79160,70748,39090,38782,77028,38716,79002,914,72778,77296,38988,77028,78798,38892,79058,72778,79064,38622,970,600,768,1609,1279,1236,1016,1403,752,1236,744,642,480,1029,970,1135,546,860,1136,756,1346,1134,970,540,0,1134,919,698,46400,77394,76918,79312,79364,76980,46720,47056,79312,77500,76714,77394,78892,1334,7354,79380,79006,78948,76974,79370,77448,76922,46180,46452,47386,46452,46024,46024,47488,77390,79426,79536,78798,77028,77406,77394,76658,46410,46354,46094,76980,78950,77350,79370,45824,46770,45974,6938,1032,1224,918,1024,7516,7410,1502,77296,79270,76812,79120,79370,47642,79588,77036,76662,79474,47394,45870,45814,46396,7516,1338,6990,1338,874,7464,6674,7146,6622,962,914,768,820,79478,76714,79064,930,710,7468,6894,78580,1080,1080,1024,46248,78896,79058,79168,77194,47700,47644
"84",52608,52186,52290,38932,51764,52070,51814,51594,38680,51976,52188,52296,38826,39088,51708,38830,38992,51874,71054,73190,72616,914,654,76758,76698,39304,70898,76662,38772,38770,70848,588,38666,38830,72822,70536,38814,71012,72970,78692,78796,70686,39084,38720,76556,38354,78530,552,72494,76602,38350,76706,78624,38882,78842,72714,78782,38558,768,866,644,914,1224,1070,1010,820,492,1176,1392,602,1244,920,646,808,808,606,608,710,1232,714,442,1238,1134,0,862,656,45756,76808,76446,78892,79206,76918,46234,46694,79048,76902,76870,76918,78582,1180,7090,79158,78676,78896,76978,79100,77028,76608,45756,46070,47226,45646,45440,45772,46906,77012,78616,79044,78790,76978,76492,77128,76758,45548,45824,45702,76808,78472,76768,79210,45868,46338,45608,6994,748,914,974,714,6972,6980,1232,76548,79100,76758,78616,78892,47432,78616,76862,76812,79316,46890,45650,45596,45808,6918,1122,6624,858,702,7090,6994,6980,6884,1180,604,754,918,79212,76702,78782,754,702,7044,6502,78622,592,494,702,45714,78786,78310,78570,76592,47264,47264
"85",52498,52143,52660,39467,52296,52608,52236,52236,38992,52618,52240,52088,38673,39314,52240,38882,38784,52186,71378,73144,73038,1296,1296,76990,77456,39194,71280,77084,39004,38932,71175,820,38883,38622,72984,70958,39144,70804,73355,79059,79218,71123,39359,39102,76978,38886,79062,1084,72876,77244,38992,76718,78896,39154,78964,72656,79164,38500,970,918,1246,1010,692,1394,1230,1020,1079,1396,1235,812,714,820,493,378,970,918,918,808,1232,1136,972,858,919,862,0,756,46126,77346,77088,79430,78998,77355,46460,47226,79164,77244,76922,77401,79004,1351,7261,79372,78908,78688,77045,79164,77346,77140,46401,46244,47238,46074,45972,46359,47548,77189,79426,79218,78842,76660,77244,77134,77250,46300,46246,46084,77190,79114,77080,79164,46140,46460,46140,6896,1075,1507,876,1246,7204,7151,1186,76970,79430,77045,79218,79262,47328,79264,77134,77084,78998,47382,45772,45828,46398,7040,1241,7321,1503,974,7316,7046,7469,7156,1449,1026,1026,1190,79218,76974,79054,1136,1139,7524,6994,79114,714,1136,824,46246,78908,79007,78802,76824,47438,47218
"86",52604,52512,52286,39148,52090,52616,52030,52250,38456,52082,51964,52402,39152,39194,52034,39156,39098,51870,71490,73186,72612,1020,760,77084,77244,39190,71004,76658,39098,38766,71174,1244,38992,38606,73148,70422,39250,70788,73186,78908,78572,71012,39300,38716,76552,38460,78416,658,72820,76598,38786,76922,79060,39098,78838,72820,79328,38664,654,642,1190,1240,1008,1506,1226,926,818,1172,956,276,588,1136,972,1134,1024,382,604,604,1338,710,548,582,698,656,756,0,46192,77244,76552,78998,79422,77244,46560,46910,79374,77338,76756,77134,78908,1286,7416,79484,79112,78892,77084,79426,77024,76604,45862,46396,47332,46082,45766,45768,47232,77228,79052,79480,79116,77084,76928,77124,76974,46204,46260,46248,77134,78908,76874,79096,46304,46774,45934,7210,1074,910,970,600,7408,7416,1558,77094,79426,76974,79162,79108,47428,79272,77078,76808,79312,47436,46086,46142,46134,7574,1448,6730,1074,1028,7306,7210,7196,7210,1176,930,1190,914,79098,77138,79218,970,808,7260,7158,79058,918,820,698,46260,78782,78746,79006,77138,47590,47810
"87",73684,73724,73268,68796,73464,73472,73846,73736,69378,73362,73950,73890,69418,69322,73408,69148,69362,73740,63420,61238,61566,45864,45432,57618,57146,69268,63432,57520,69528,69106,63696,45960,68984,69532,61556,63378,69052,63858,61294,55436,55172,63424,69268,69534,57248,68832,55494,45590,61450,57256,69212,57346,55430,69476,55808,61450,55210,69098,45972,46076,46072,45380,46028,45908,45866,45378,46028,45810,45972,45972,46452,46070,45798,46072,46184,45920,45645,46190,45590,45972,45756,46348,46400,45756,46126,46192,0,57090,57248,55062,55108,57404,1126,2378,55384,57302,57624,56870,55436,45700,39790,55206,55644,55754,57562,55108,57036,57464,440,854,2748,370,968,1236,1946,57192,54912,55108,55264,57618,57248,57468,57676,1288,1068,1282,57294,55436,57138,55328,1282,1126,1236,39774,45746,45598,46014,46082,39680,39624,45424,57082,55218,57672,55540,54912,2322,54952,57082,57676,55328,2102,1118,1228,548,39624,45698,39896,45228,45746,39680,39888,39888,39778,45962,45752,45742,46128,55384,57566,55210,46072,45910,39042,39726,55592,45852,45806,46128,1122,55864,55108,55426,57508,2156,2102
"88",85354,85932,85568,86800,85614,84812,85666,85446,87232,85292,85712,86098,87550,87494,85558,87384,87714,85670,6712,9276,9234,77176,76594,1066,276,86972,7192,1240,87440,87110,7138,77070,87440,87334,8946,6988,86426,7196,8702,2994,2730,7086,86752,87440,1078,87016,3052,76862,8950,646,86846,1014,2930,87712,3094,9170,2832,87334,77024,77070,77066,76612,77456,76752,76438,76650,76970,76602,76874,77134,77562,77070,77018,77292,77288,76862,76862,77352,76822,77244,76808,77134,77394,76808,77346,77244,57090,0,858,2360,2406,858,57724,58438,2930,738,1176,440,2774,77180,70940,2886,3150,3260,1230,2926,606,1184,57090,57504,59086,56830,57138,57626,58336,652,2400,3036,2984,1286,858,956,1118,57678,57898,57834,968,2994,1078,3146,57614,57366,57406,71104,76972,76390,77344,77244,70778,70884,77176,692,2516,1010,2722,2620,58920,2250,1062,1448,3042,58862,57566,57456,57088,70306,76900,71058,76540,77180,71160,71102,70952,71322,76696,77024,77286,77232,3260,1118,2942,77286,77124,70684,70940,3202,76852,76858,77018,57732,3150,2776,2932,1176,58696,58752
