'hits','time','dataset','length'
200,31.2303740978241,"Griswold1999.nex",407
60,44.68785405159,"Griswold1999.nex",407
6,3.35128593444824,"Griswold1999.nex",407
100,26.5776188373566,"Griswold1999.nex",407
14,19.8758230209351,"Griswold1999.nex",407
150,31.5751180648804,"Griswold1999.nex",407
150,24.9906148910522,"Griswold1999.nex",407
25,13.7500851154327,"Griswold1999.nex",407
10,7.10903596878052,"Griswold1999.nex",407
7,2.18905115127563,"Griswold1999.nex",407
4,3.53087592124939,"Griswold1999.nex",407
40,31.6721601486206,"Griswold1999.nex",407
12,6.89970302581787,"Griswold1999.nex",407
25,11.7707731723785,"Griswold1999.nex",407
11,2.31312489509583,"Griswold1999.nex",407
10,10.1260008811951,"Griswold1999.nex",407
60,16.9299001693726,"Griswold1999.nex",407
14,7.2592568397522,"Griswold1999.nex",407
60,27.9182949066162,"Griswold1999.nex",407
60,37.1950891017914,"Griswold1999.nex",407
200,29.6131131649017,"Griswold1999.nex",407
15,5.70275187492371,"Griswold1999.nex",407
150,36.4767498970032,"Griswold1999.nex",407
60,52.2227921485901,"Griswold1999.nex",407
9,9.5235800743103,"Griswold1999.nex",407
4,1.25972104072571,"Griswold1999.nex",407
60,31.0336780548096,"Griswold1999.nex",407
12,29.2738630771637,"Griswold1999.nex",407
25,14.3101677894592,"Griswold1999.nex",407
25,6.95981788635254,"Griswold1999.nex",407
150,54.5680658817291,"Griswold1999.nex",407
10,2.57388114929199,"Griswold1999.nex",407
200,33.0516259670258,"Griswold1999.nex",407
2,0.406270980834961,"Griswold1999.nex",407
60,58.0934481620789,"Griswold1999.nex",407
3,0.984426975250244,"Griswold1999.nex",407
2,0.720696926116943,"Griswold1999.nex",407
6,7.00300407409668,"Griswold1999.nex",407
10,27.3053460121155,"Griswold1999.nex",407
16,17.9997870922089,"Griswold1999.nex",407
4,0.270712852478027,"Griswold1999.nex",407
15,15.447028875351,"Griswold1999.nex",407
7,14.9615211486816,"Griswold1999.nex",407
6,3.56673002243042,"Griswold1999.nex",407
12,15.2371110916138,"Griswold1999.nex",407
60,40.1486299037933,"Griswold1999.nex",407
4,1.95330309867859,"Griswold1999.nex",407
200,29.9547188282013,"Griswold1999.nex",407
8,8.66544318199158,"Griswold1999.nex",407
8,6.66229605674744,"Griswold1999.nex",407
8,4.6480929851532,"Griswold1999.nex",407
16,23.7824399471283,"Griswold1999.nex",407
4,2.73451495170593,"Griswold1999.nex",407
6,2.21872591972351,"Griswold1999.nex",407
100,25.1400001049042,"Griswold1999.nex",407
13,13.3810172080994,"Griswold1999.nex",407
150,30.2590398788452,"Griswold1999.nex",407
200,31.4414939880371,"Griswold1999.nex",407
9,6.67320013046265,"Griswold1999.nex",407
40,16.5616540908813,"Griswold1999.nex",407
200,31.398463010788,"Griswold1999.nex",407
5,0.80994701385498,"Griswold1999.nex",407
7,1.92401194572449,"Griswold1999.nex",407
16,16.843976020813,"Griswold1999.nex",407
13,14.015988111496,"Griswold1999.nex",407
100,63.5313611030579,"Griswold1999.nex",407
9,4.16977310180664,"Griswold1999.nex",407
14,10.6108119487762,"Griswold1999.nex",407
8,1.71907711029053,"Griswold1999.nex",407
10,13.6917209625244,"Griswold1999.nex",407
5,1.71884298324585,"Griswold1999.nex",407
14,7.18977689743042,"Griswold1999.nex",407
60,19.0510439872742,"Griswold1999.nex",407
11,49.6591579914093,"Griswold1999.nex",407
11,6.43429112434387,"Griswold1999.nex",407
13,16.3275818824768,"Griswold1999.nex",407
11,5.48413395881653,"Griswold1999.nex",407
4,2.6318838596344,"Griswold1999.nex",407
13,15.3773708343506,"Griswold1999.nex",407
2,0.264486074447632,"Griswold1999.nex",407
40,17.859454870224,"Griswold1999.nex",407
11,3.88211584091187,"Griswold1999.nex",407
11,20.683914899826,"Griswold1999.nex",407
150,88.3380579948425,"Griswold1999.nex",407
11,8.18745589256287,"Griswold1999.nex",407
40,17.6263999938965,"Griswold1999.nex",407
4,0.150000095367432,"Schulze2007.nex",178
8,0.275902986526489,"Schulze2007.nex",178
60,5.28142809867859,"Schulze2007.nex",168
60,6.19087505340576,"Schulze2007.nex",166
5,0.295628070831299,"Schulze2007.nex",165
8,0.610041856765747,"Schulze2007.nex",164
16,4.41544604301453,"Schulze2007.nex",164
12,6.09697198867798,"Schulze2007.nex",164
14,3.05949401855469,"Schulze2007.nex",164
14,5.45533490180969,"Schulze2007.nex",164
11,3.32924318313599,"Schulze2007.nex",164
200,15.7957170009613,"Schulze2007.nex",164
9,4.59615898132324,"Schulze2007.nex",164
11,2.58106303215027,"Schulze2007.nex",164
150,15.0464251041412,"Schulze2007.nex",164
100,29.579332113266,"Schulze2007.nex",164
4,1.42756104469299,"Schulze2007.nex",164
40,15.9192440509796,"Schulze2007.nex",164
5,0.384196996688843,"Schulze2007.nex",164
100,13.3940260410309,"Schulze2007.nex",164
60,7.01542901992798,"Schulze2007.nex",164
14,3.31304907798767,"Schulze2007.nex",164
14,17.031033039093,"Schulze2007.nex",164
25,3.59343600273132,"Schulze2007.nex",164
10,4.75044012069702,"Schulze2007.nex",164
5,1.23444390296936,"Schulze2007.nex",164
10,5.40500283241272,"Schulze2007.nex",164
14,5.48518514633179,"Schulze2007.nex",164
10,4.49080300331116,"Schulze2007.nex",164
200,15.6794528961182,"Schulze2007.nex",164
9,14.40358710289,"Schulze2007.nex",164
40,4.33779811859131,"Schulze2007.nex",164
9,0.975053071975708,"Schulze2007.nex",164
13,2.01557803153992,"Schulze2007.nex",164
4,2.29941010475159,"Schulze2007.nex",164
4,0.440293073654175,"Schulze2007.nex",164
5,0.630466938018799,"Schulze2007.nex",164
60,12.4805948734283,"Schulze2007.nex",164
150,15.0939390659332,"Schulze2007.nex",164
4,0.640663146972656,"Schulze2007.nex",164
100,12.6092000007629,"Schulze2007.nex",164
6,3.28737807273865,"Schulze2007.nex",164
13,4.74400591850281,"Schulze2007.nex",164
15,6.24955201148987,"Schulze2007.nex",164
25,4.20349192619324,"Schulze2007.nex",164
40,4.31273007392883,"Schulze2007.nex",164
40,9.56140398979187,"Schulze2007.nex",164
11,3.781986951828,"Schulze2007.nex",164
6,0.802647829055786,"Schulze2007.nex",164
11,5.19681787490845,"Schulze2007.nex",164
5,0.627219200134277,"Schulze2007.nex",164
16,2.56158494949341,"Schulze2007.nex",164
6,0.700465202331543,"Schulze2007.nex",164
11,11.0135040283203,"Schulze2007.nex",164
2,0.137596130371094,"Schulze2007.nex",164
15,1.89413714408875,"Schulze2007.nex",164
15,9.09130716323853,"Schulze2007.nex",164
200,14.1705031394958,"Schulze2007.nex",164
150,17.5940580368042,"Schulze2007.nex",164
14,3.7352409362793,"Schulze2007.nex",164
13,10.7488842010498,"Schulze2007.nex",164
10,0.274183988571167,"Schulze2007.nex",164
3,0.206139087677002,"Schulze2007.nex",164
7,1.56591010093689,"Schulze2007.nex",164
13,1.60524797439575,"Schulze2007.nex",164
11,1.4232439994812,"Schulze2007.nex",164
40,8.17269897460938,"Schulze2007.nex",164
7,4.99977684020996,"Schulze2007.nex",164
150,13.4845449924469,"Schulze2007.nex",164
16,12.6359589099884,"Schulze2007.nex",164
25,2.89587807655334,"Schulze2007.nex",164
3,0.645234107971191,"Schulze2007.nex",164
8,3.75026702880859,"Schulze2007.nex",164
7,1.12506103515625,"Schulze2007.nex",164
8,0.437525033950806,"Schulze2007.nex",164
12,10.70458984375,"Schulze2007.nex",164
150,14.6335299015045,"Schulze2007.nex",164
7,3.234699010849,"Schulze2007.nex",164
8,1.69115900993347,"Schulze2007.nex",164
13,3.65686702728271,"Schulze2007.nex",164
40,16.2924947738647,"Schulze2007.nex",164
6,1.36100006103516,"Schulze2007.nex",164
200,18.3229470252991,"Schulze2007.nex",164
5,0.234389066696167,"Schulze2007.nex",164
150,17.0576529502869,"Schulze2007.nex",164
16,1.12506198883057,"Schulze2007.nex",164
25,8.71906995773315,"Schulze2007.nex",164
200,35.9793100357056,"Schulze2007.nex",164
10,3.84220886230469,"Schulze2007.nex",164
4,0.147098064422607,"Schulze2007.nex",164
13,2.60101890563965,"Schulze2007.nex",164
11,1.32366800308228,"Schulze2007.nex",164
100,12.2106950283051,"Schulze2007.nex",164
14,1.57820796966553,"Schulze2007.nex",164
5,0.483961820602417,"Schulze2007.nex",164
3,0.203136920928955,"Schulze2007.nex",164
10,0.843794822692871,"Schulze2007.nex",164
6,1.48417592048645,"Schulze2007.nex",164
13,2.32116889953613,"Schulze2007.nex",164
12,4.17965602874756,"Schulze2007.nex",164
150,18.4378659725189,"Schulze2007.nex",164
16,1.13674998283386,"Schulze2007.nex",164
8,1.57555484771729,"Schulze2007.nex",164
150,12.886146068573,"Schulze2007.nex",164
4,0.390647172927856,"Schulze2007.nex",164
150,36.2781989574432,"Loconte1991.nex",541
13,18.9093949794769,"Loconte1991.nex",541
13,14.0796709060669,"Loconte1991.nex",541
16,27.7606770992279,"Loconte1991.nex",539
15,14.9391920566559,"Loconte1991.nex",539
10,20.6306328773499,"Loconte1991.nex",539
25,29.3192408084869,"Loconte1991.nex",539
15,21.3468029499054,"Loconte1991.nex",539
4,7.5030300617218,"Loconte1991.nex",539
5,6.8629150390625,"Loconte1991.nex",539
9,16.2846801280975,"Loconte1991.nex",539
25,29.8740611076355,"Loconte1991.nex",539
200,37.6697330474854,"Loconte1991.nex",539
60,34.1181750297546,"Loconte1991.nex",539
14,23.126806974411,"Loconte1991.nex",539
13,19.8177900314331,"Loconte1991.nex",539
9,12.6033811569214,"Loconte1991.nex",539
6,5.18225502967834,"Loconte1991.nex",539
8,7.70832300186157,"Loconte1991.nex",539
25,24.556538105011,"Loconte1991.nex",539
6,4.67222094535828,"Loconte1991.nex",539
3,2.60984992980957,"Loconte1991.nex",539
4,4.60923194885254,"Loconte1991.nex",539
15,9.67301297187805,"Loconte1991.nex",539
14,17.4499750137329,"Loconte1991.nex",539
150,30.5643939971924,"Loconte1991.nex",539
11,11.1563029289246,"Loconte1991.nex",539
3,1.67196393013,"Loconte1991.nex",539
12,17.319589138031,"Loconte1991.nex",539
3,3.32608413696289,"Loconte1991.nex",539
14,18.3980629444122,"Loconte1991.nex",539
9,9.26967406272888,"Loconte1991.nex",539
3,1.35945010185242,"Loconte1991.nex",539
13,19.7473239898682,"Loconte1991.nex",539
12,9.2976381778717,"Loconte1991.nex",539
10,39.8368248939514,"Loconte1991.nex",539
15,18.8907699584961,"Loconte1991.nex",539
40,28.866751909256,"Loconte1991.nex",539
100,32.1868190765381,"Loconte1991.nex",539
8,5.98895692825317,"Loconte1991.nex",539
60,29.7133960723877,"Loconte1991.nex",539
40,28.4549629688263,"Loconte1991.nex",539
60,58.3055601119995,"Loconte1991.nex",539
200,32.0540189743042,"Loconte1991.nex",539
40,28.743350982666,"Loconte1991.nex",539
4,3.55505299568176,"Loconte1991.nex",539
60,29.2017800807953,"Loconte1991.nex",539
60,29.0590331554413,"Loconte1991.nex",539
11,9.31552886962891,"Loconte1991.nex",539
9,15.5268421173096,"Loconte1991.nex",539
3,4.23460006713867,"Loconte1991.nex",539
4,1.48404502868652,"Loconte1991.nex",539
40,28.6142780780792,"Loconte1991.nex",539
9,6.06250500679016,"Loconte1991.nex",539
40,25.67143201828,"Loconte1991.nex",539
5,4.51764607429504,"Loconte1991.nex",539
4,4.55996990203857,"Loconte1991.nex",539
15,13.4874649047852,"Loconte1991.nex",539
8,9.82099795341492,"Loconte1991.nex",539
25,47.8954250812531,"Loconte1991.nex",539
60,31.6408381462097,"Loconte1991.nex",539
13,13.353217124939,"Loconte1991.nex",539
9,17.3970198631287,"Loconte1991.nex",539
13,14.490494966507,"Loconte1991.nex",539
100,29.2273788452148,"Loconte1991.nex",539
100,29.6255149841309,"Loconte1991.nex",539
100,31.4844920635223,"Loconte1991.nex",539
100,30.3278968334198,"Loconte1991.nex",539
40,28.7748799324036,"Loconte1991.nex",539
5,7.49732398986816,"Loconte1991.nex",539
40,29.0560200214386,"Loconte1991.nex",539
8,9.9336199760437,"Loconte1991.nex",539
16,19.6521339416504,"Loconte1991.nex",539
8,6.65727806091309,"Loconte1991.nex",539
13,17.8608770370483,"Loconte1991.nex",539
8,19.4193930625916,"Loconte1991.nex",539
2,2.25884103775024,"Loconte1991.nex",539
14,15.9945721626282,"Loconte1991.nex",539
16,8.66625189781189,"Loconte1991.nex",539
10,10.4641139507294,"Loconte1991.nex",539
16,21.4206910133362,"Loconte1991.nex",539
12,10.0219810009003,"Loconte1991.nex",539
15,20.3233759403229,"Loconte1991.nex",539
2,0.203138113021851,"Loconte1991.nex",539
40,29.3349041938782,"Loconte1991.nex",539
10,9.66052603721619,"Loconte1991.nex",539
25,21.5279040336609,"Loconte1991.nex",539
7,5.39684510231018,"Loconte1991.nex",539
10,8.85363388061523,"Loconte1991.nex",539
200,31.8232760429382,"Loconte1991.nex",539
25,24.1144568920135,"Loconte1991.nex",539
12,9.52053809165955,"Loconte1991.nex",539
13,14.5711269378662,"Loconte1991.nex",539
4,2.12542200088501,"Loconte1991.nex",539
13,27.795793056488,"Loconte1991.nex",539
150,31.2541570663452,"Loconte1991.nex",539
100,29.8707649707794,"Loconte1991.nex",539
15,14.5421829223633,"Loconte1991.nex",539
11,18.0155010223389,"Loconte1991.nex",539
16,16.0469920635223,"Loconte1991.nex",539
6,5.05825614929199,"Loconte1991.nex",539
200,41.5396180152893,"Loconte1991.nex",539
25,24.9784970283508,"Loconte1991.nex",539
16,18.7216749191284,"Rougier2012.nex",1149
13,21.0744061470032,"Rougier2012.nex",1149
14,16.8140649795532,"Rougier2012.nex",1149
25,18.389839887619,"Rougier2012.nex",1149
2,0.953311920166016,"Rougier2012.nex",1149
9,7.37846207618713,"Rougier2012.nex",1149
15,27.9534850120544,"Rougier2012.nex",1149
25,14.514967918396,"Rougier2012.nex",1149
13,12.9534080028534,"Rougier2012.nex",1149
6,4.40612387657166,"Rougier2012.nex",1149
40,38.2879900932312,"Rougier2012.nex",1149
2,0.626603126525879,"Rougier2012.nex",1149
8,27.1823918819427,"Rougier2012.nex",1149
2,1.34932708740234,"Rougier2012.nex",1149
60,30.3605659008026,"Rougier2012.nex",1149
100,35.0030000209808,"Rougier2012.nex",1149
40,25.1517260074615,"Rougier2012.nex",1149
3,4.12840414047241,"Rougier2012.nex",1149
15,10.8930149078369,"Rougier2012.nex",1149
5,2.97444415092468,"Rougier2012.nex",1149
60,31.1181449890137,"Rougier2012.nex",1149
10,8.57949900627136,"Rougier2012.nex",1149
3,1.60946083068848,"Rougier2012.nex",1149
10,4.56189489364624,"Rougier2012.nex",1149
5,9.63523697853088,"Rougier2012.nex",1149
8,5.30037617683411,"Rougier2012.nex",1149
8,8.31438207626343,"Rougier2012.nex",1149
16,13.0631859302521,"Rougier2012.nex",1149
16,19.2169668674469,"Rougier2012.nex",1149
6,8.5482280254364,"Rougier2012.nex",1149
200,92.1660718917847,"Rougier2012.nex",1149
9,9.45751190185547,"Rougier2012.nex",1149
11,10.4147000312805,"Rougier2012.nex",1149
6,5.79687905311584,"Rougier2012.nex",1149
25,82.1654579639435,"Rougier2012.nex",1149
6,7.72312307357788,"Rougier2012.nex",1149
7,5.22514605522156,"Rougier2012.nex",1149
200,42.7368049621582,"Rougier2012.nex",1149
7,17.0474879741669,"Rougier2012.nex",1149
15,15.594172000885,"Rougier2012.nex",1149
14,13.5476908683777,"Rougier2012.nex",1149
14,19.0672309398651,"Rougier2012.nex",1149
60,40.8068850040436,"Rougier2012.nex",1149
100,60.5347158908844,"Rougier2012.nex",1149
60,38.6683769226074,"Rougier2012.nex",1149
11,9.92382097244263,"Rougier2012.nex",1149
200,43.8236501216888,"Rougier2012.nex",1149
200,90.6154479980469,"Rougier2012.nex",1149
5,19.858904838562,"Rougier2012.nex",1149
5,2.24068212509155,"Rougier2012.nex",1149
200,41.3068189620972,"Rougier2012.nex",1149
11,10.3959980010986,"Rougier2012.nex",1149
150,39.7818379402161,"Rougier2012.nex",1149
15,18.4055030345917,"Rougier2012.nex",1149
12,15.3905508518219,"Rougier2012.nex",1149
8,46.0785341262817,"Rougier2012.nex",1149
4,5.67621493339539,"Rougier2012.nex",1149
7,6.27628207206726,"Rougier2012.nex",1149
11,7.6757481098175,"Rougier2012.nex",1149
11,11.9242258071899,"Rougier2012.nex",1149
12,10.5341019630432,"Rougier2012.nex",1149
200,45.6788139343262,"Rougier2012.nex",1149
100,42.4450969696045,"Rougier2012.nex",1149
25,16.3436589241028,"Rougier2012.nex",1149
16,12.8899991512299,"Rougier2012.nex",1149
4,4.44428992271423,"Rougier2012.nex",1149
40,33.3715178966522,"Rougier2012.nex",1149
2,0.270816087722778,"Rougier2012.nex",1149
13,13.7671930789948,"Rougier2012.nex",1149
9,5.18697810173035,"Rougier2012.nex",1149
100,40.8255300521851,"Rougier2012.nex",1149
9,9.17270398139954,"Rougier2012.nex",1149
13,25.6917309761047,"Rougier2012.nex",1149
12,25.1829829216003,"Rougier2012.nex",1149
40,29.8140769004822,"Rougier2012.nex",1149
14,11.0160901546478,"Rougier2012.nex",1149
150,35.6842470169067,"Rougier2012.nex",1149
60,30.0442810058594,"Rougier2012.nex",1149
8,3.44717597961426,"Rougier2012.nex",1149
2,0.931987047195435,"Rougier2012.nex",1149
200,36.6418569087982,"Rougier2012.nex",1149
60,35.0913150310516,"Rougier2012.nex",1149
6,2.1920428276062,"Rougier2012.nex",1149
25,24.964485168457,"Rougier2012.nex",1149
200,73.4685659408569,"Rougier2012.nex",1149
4,1.17372298240662,"Rougier2012.nex",1149
13,9.77902603149414,"Rougier2012.nex",1149
14,11.0011310577393,"Rougier2012.nex",1149
11,13.0320110321045,"Rougier2012.nex",1149
6,5.70140409469604,"Rougier2012.nex",1149
12,10.1872091293335,"Rougier2012.nex",1149
200,44.4527268409729,"Rougier2012.nex",1149
150,41.9384620189667,"Rougier2012.nex",1149
13,12.9971780776978,"Rougier2012.nex",1149
3,3.1273980140686,"Rougier2012.nex",1149
11,19.9828009605408,"Rougier2012.nex",1149
5,6.20718193054199,"Rougier2012.nex",1149
13,11.0062329769135,"Rougier2012.nex",1149
4,1.96593594551086,"Rougier2012.nex",1149
3,3.5500910282135,"Rougier2012.nex",1149
150,27.4291508197784,"Shultz2007.nex",434
11,3.78393292427063,"Shultz2007.nex",434
4,1.84306287765503,"Shultz2007.nex",434
2,0.565710067749023,"Shultz2007.nex",434
3,1.63326001167297,"Shultz2007.nex",434
11,3.46452689170837,"Shultz2007.nex",434
16,3.02834510803223,"Shultz2007.nex",434
11,3.23948693275452,"Shultz2007.nex",434
3,0.926619052886963,"Shultz2007.nex",434
5,1.75206303596497,"Shultz2007.nex",434
4,0.3402259349823,"Shultz2007.nex",434
8,3.51026105880737,"Shultz2007.nex",434
5,1.98254990577698,"Shultz2007.nex",434
60,14.7092978954315,"Shultz2007.nex",434
200,38.90119099617,"Shultz2007.nex",434
11,2.47565388679504,"Shultz2007.nex",434
12,13.2048192024231,"Shultz2007.nex",434
6,0.863731145858765,"Shultz2007.nex",434
10,1.93183612823486,"Shultz2007.nex",434
9,3.56728005409241,"Shultz2007.nex",434
14,3.41494584083557,"Shultz2007.nex",434
15,2.48629593849182,"Shultz2007.nex",434
15,4.36449909210205,"Shultz2007.nex",434
12,5.30996417999268,"Shultz2007.nex",434
6,3.41560792922974,"Shultz2007.nex",434
6,1.92323184013367,"Shultz2007.nex",434
10,3.19741201400757,"Shultz2007.nex",434
15,3.5509250164032,"Shultz2007.nex",434
60,13.074471950531,"Shultz2007.nex",434
100,28.9401710033417,"Shultz2007.nex",434
6,1.73451089859009,"Shultz2007.nex",434
4,1.35140991210938,"Shultz2007.nex",434
3,1.02468395233154,"Shultz2007.nex",434
16,5.20157313346863,"Shultz2007.nex",434
16,15.7845139503479,"Shultz2007.nex",434
9,2.36355590820312,"Shultz2007.nex",434
6,1.11526107788086,"Shultz2007.nex",434
40,8.24735283851624,"Shultz2007.nex",434
12,1.28946280479431,"Shultz2007.nex",434
6,1.81562304496765,"Shultz2007.nex",434
150,27.7628209590912,"Shultz2007.nex",434
9,1.61092114448547,"Shultz2007.nex",434
13,3.93673896789551,"Shultz2007.nex",434
8,1.65936589241028,"Shultz2007.nex",434
13,6.71470308303833,"Shultz2007.nex",434
8,2.34750294685364,"Shultz2007.nex",434
5,0.625036954879761,"Shultz2007.nex",434
15,20.2795050144196,"Shultz2007.nex",434
9,5.47784280776978,"Shultz2007.nex",434
14,2.39487600326538,"Shultz2007.nex",434
10,6.156583070755,"Shultz2007.nex",434
6,4.63555502891541,"Shultz2007.nex",434
12,5.67195010185242,"Shultz2007.nex",434
11,3.51449298858643,"Shultz2007.nex",434
14,2.63787198066711,"Shultz2007.nex",434
200,41.4136610031128,"Shultz2007.nex",434
15,2.65985989570618,"Shultz2007.nex",434
5,0.862287044525146,"Shultz2007.nex",434
4,0.972544193267822,"Shultz2007.nex",434
12,5.9654598236084,"Shultz2007.nex",434
7,2.77107381820679,"Shultz2007.nex",434
60,16.5824229717255,"Shultz2007.nex",434
15,5.14238500595093,"Shultz2007.nex",434
8,1.68485116958618,"Shultz2007.nex",434
7,4.07850694656372,"Shultz2007.nex",434
100,27.2090950012207,"Shultz2007.nex",434
12,4.85012793540955,"Shultz2007.nex",434
2,0.487324953079224,"Shultz2007.nex",434
5,2.73191690444946,"Shultz2007.nex",434
60,17.2303850650787,"Shultz2007.nex",434
11,5.00052809715271,"Shultz2007.nex",434
60,31.5255749225616,"Shultz2007.nex",434
6,2.5319299697876,"Shultz2007.nex",434
4,0.418848037719727,"Shultz2007.nex",434
3,0.384257793426514,"Shultz2007.nex",434
15,8.81929397583008,"Shultz2007.nex",434
7,2.84427714347839,"Shultz2007.nex",434
100,24.9924149513245,"Shultz2007.nex",434
12,7.46191906929016,"Shultz2007.nex",434
4,0.421897888183594,"Shultz2007.nex",434
3,0.812542915344238,"Shultz2007.nex",434
9,2.20414400100708,"Shultz2007.nex",434
11,2.56883883476257,"Shultz2007.nex",434
13,7.21335601806641,"Shultz2007.nex",434
11,3.04719805717468,"Shultz2007.nex",434
100,22.7068829536438,"Shultz2007.nex",434
6,3.5133810043335,"Shultz2007.nex",434
25,4.29462599754333,"Shultz2007.nex",434
14,2.15883898735046,"Shultz2007.nex",434
16,13.476686000824,"Shultz2007.nex",434
40,15.3017678260803,"Shultz2007.nex",434
2,0.781047105789185,"Shultz2007.nex",434
3,0.750040054321289,"Shultz2007.nex",434
13,3.90954208374023,"Shultz2007.nex",434
16,5.7831609249115,"Shultz2007.nex",434
4,1.09407711029053,"Shultz2007.nex",434
12,5.4010648727417,"Shultz2007.nex",434
10,7.68414688110352,"Shultz2007.nex",434
60,14.5880811214447,"Shultz2007.nex",434
3,0.608047962188721,"Shultz2007.nex",434
200,32.3328859806061,"Wills2012.nex",274
9,3.56037712097168,"Wills2012.nex",274
12,1.10873913764954,"Wills2012.nex",274
200,26.3347079753876,"Wills2012.nex",274
4,0.38227391242981,"Wills2012.nex",274
10,4.62542700767517,"Wills2012.nex",274
16,3.22134494781494,"Wills2012.nex",274
60,13.4125092029572,"Wills2012.nex",274
3,1.08943009376526,"Wills2012.nex",274
2,0.0625030994415283,"Wills2012.nex",274
25,3.87464499473572,"Wills2012.nex",274
40,6.96560192108154,"Wills2012.nex",274
2,0.0520350933074951,"Wills2012.nex",274
2,0.284189939498901,"Wills2012.nex",274
40,4.18578195571899,"Wills2012.nex",274
150,21.7158019542694,"Wills2012.nex",274
60,9.87715482711792,"Wills2012.nex",274
15,4.85622000694275,"Wills2012.nex",274
7,4.07897901535034,"Wills2012.nex",274
5,2.09624195098877,"Wills2012.nex",274
9,2.64247894287109,"Wills2012.nex",274
12,4.87070608139038,"Wills2012.nex",274
16,2.44026017189026,"Wills2012.nex",274
2,0.140634059906006,"Wills2012.nex",274
16,2.85867309570312,"Wills2012.nex",274
2,0.270450115203857,"Wills2012.nex",274
15,5.88526797294617,"Wills2012.nex",274
6,3.42351698875427,"Wills2012.nex",274
8,1.67142295837402,"Wills2012.nex",274
8,0.822761058807373,"Wills2012.nex",274
12,2.48563098907471,"Wills2012.nex",274
13,3.24959802627563,"Wills2012.nex",274
10,2.06264495849609,"Wills2012.nex",274
5,2.990149974823,"Wills2012.nex",274
200,23.4740738868713,"Wills2012.nex",274
15,2.65877604484558,"Wills2012.nex",274
13,2.47396397590637,"Wills2012.nex",273
40,6.60906100273132,"Wills2012.nex",273
16,8.16333413124084,"Wills2012.nex",273
4,1.14725589752197,"Wills2012.nex",273
12,1.43255090713501,"Wills2012.nex",273
200,24.0992228984833,"Wills2012.nex",273
5,2.38915014266968,"Wills2012.nex",273
14,2.11949586868286,"Wills2012.nex",273
15,3.8220808506012,"Wills2012.nex",273
11,0.709375143051147,"Wills2012.nex",273
12,6.2034318447113,"Wills2012.nex",273
13,2.79632806777954,"Wills2012.nex",273
15,6.01616597175598,"Wills2012.nex",273
25,3.78139090538025,"Wills2012.nex",273
12,2.79616689682007,"Wills2012.nex",273
12,14.8134372234344,"Wills2012.nex",273
8,13.0466229915619,"Wills2012.nex",273
16,4.90759205818176,"Wills2012.nex",273
11,0.771682024002075,"Wills2012.nex",273
15,3.35180401802063,"Wills2012.nex",273
5,1.32831597328186,"Wills2012.nex",273
60,20.9373600482941,"Wills2012.nex",273
10,6.44212484359741,"Wills2012.nex",273
13,3.37603092193604,"Wills2012.nex",273
13,1.403559923172,"Wills2012.nex",273
12,3.43795609474182,"Wills2012.nex",273
11,2.95415115356445,"Wills2012.nex",273
15,1.23149585723877,"Wills2012.nex",273
100,14.457211971283,"Wills2012.nex",273
4,0.386258125305176,"Wills2012.nex",273
2,0.015625,"Wills2012.nex",273
15,8.24063014984131,"Wills2012.nex",273
60,9.68587112426758,"Wills2012.nex",273
150,13.6616230010986,"Wills2012.nex",273
25,6.45305991172791,"Wills2012.nex",273
4,0.543071985244751,"Wills2012.nex",273
14,5.28257393836975,"Wills2012.nex",273
40,4.73352694511414,"Wills2012.nex",273
9,0.70459508895874,"Wills2012.nex",273
6,4.20443296432495,"Wills2012.nex",273
7,2.07917213439941,"Wills2012.nex",273
4,0.250267028808594,"Wills2012.nex",273
7,1.6298999786377,"Wills2012.nex",273
40,6.33923411369324,"Wills2012.nex",273
6,1.70705819129944,"Wills2012.nex",273
25,7.48063516616821,"Wills2012.nex",273
3,0.460883140563965,"Wills2012.nex",273
15,4.51599597930908,"Wills2012.nex",273
7,2.30258917808533,"Wills2012.nex",273
8,0.798927068710327,"Wills2012.nex",273
7,1.61590504646301,"Wills2012.nex",273
200,22.3798639774323,"Wills2012.nex",273
2,0.0811831951141357,"Wills2012.nex",273
16,1.63327980041504,"Wills2012.nex",273
25,8.80474281311035,"Wills2012.nex",273
8,1.61665487289429,"Wills2012.nex",273
60,8.06473898887634,"Wills2012.nex",273
200,24.7488880157471,"Wills2012.nex",273
150,22.3628439903259,"Wills2012.nex",273
7,2.16171288490295,"Wills2012.nex",273
13,3.71490097045898,"Wills2012.nex",273
2,0.0499398708343506,"Wills2012.nex",273
5,1.08688998222351,"Wills2012.nex",273
6,0.148845911026001,"Wills2012.nex",273
6,0.734197854995728,"Wills2012.nex",273
8,0.360175132751465,"Wills2012.nex",273
8,1.46976017951965,"Wills2012.nex",273
25,3.20071578025818,"Wills2012.nex",273
200,23.1454200744629,"Wills2012.nex",273
14,1.8834080696106,"Wills2012.nex",273
2,0.235186815261841,"Wills2012.nex",273
15,6.50284290313721,"Wills2012.nex",273
16,6.50154495239258,"Wills2012.nex",273
200,25.626583814621,"Wills2012.nex",273
200,25.7531931400299,"Wills2012.nex",273
7,1.60295391082764,"Wills2012.nex",273
7,1.23889708518982,"Wills2012.nex",273
2,0.0947849750518799,"Wills2012.nex",273
8,6.69854998588562,"Wills2012.nex",273
12,4.46980214118958,"Wills2012.nex",273
